YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2020,1,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,1,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),252028
2020,1,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),293
2020,1,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,1,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),213404
2020,1,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2717
2020,1,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),42754
2020,1,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),3.07E+07
2020,1,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),1165
2020,2,WI,Total Electric Power Industry,Coal (Short Tons),1148045
2020,1,MT,Total Electric Power Industry,Natural Gas (Mcf),369662
2020,1,MT,Total Electric Power Industry,Other Gases (Billion Btu),15
2020,1,MT,Total Electric Power Industry,Petroleum (Barrels),77539
2020,1,MT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),704
2020,1,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),3111
2020,1,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,1,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,1,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),15
2020,1,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),77289
2020,1,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),650414
2020,1,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),46463
2020,1,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),98
2020,1,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),3352
2020,1,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),320088
2020,1,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),152
2020,3,WI,Total Electric Power Industry,Coal (Short Tons),1019625
2020,1,NC,Total Electric Power Industry,Natural Gas (Mcf),2.89E+07
2020,1,NC,Total Electric Power Industry,Petroleum (Barrels),29587
2020,1,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),2717
2020,1,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),86332
2020,1,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),975
2020,1,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),1190
2020,1,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),99908
2020,1,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),108
2020,1,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),1051
2020,1,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),33
2020,1,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),2187
2020,1,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4945961
2020,1,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),487
2020,1,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),553964
2020,1,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2.38E+07
2020,1,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),27984
2020,4,WI,Total Electric Power Industry,Coal (Short Tons),722849
2020,1,ND,Total Electric Power Industry,Natural Gas (Mcf),1448361
2020,1,ND,Total Electric Power Industry,Other Gases (Billion Btu),60
2020,1,ND,Total Electric Power Industry,Petroleum (Barrels),9799
2020,1,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3929
2020,1,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),11928
2020,1,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),60
2020,1,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,1,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1
2020,1,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),2010164
2020,1,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1436433
2020,1,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),9798
2020,5,WI,Total Electric Power Industry,Coal (Short Tons),753563
2020,1,NE,Total Electric Power Industry,Natural Gas (Mcf),999124
2020,1,NE,Total Electric Power Industry,Petroleum (Barrels),4604
2020,1,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),38994
2020,1,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,1,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3373
2020,1,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),1261341
2020,1,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),995751
2020,1,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),4604
2020,6,WI,Total Electric Power Industry,Coal (Short Tons),1258088
2020,1,NH,Total Electric Power Industry,Natural Gas (Mcf),2022007
2020,1,NH,Total Electric Power Industry,Petroleum (Barrels),2384
2020,1,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),16656
2020,1,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,1,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),1285
2020,1,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1673
2020,1,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2003028
2020,1,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),81
2020,1,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),10773
2020,1,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1038
2020,1,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),630
2020,7,WI,Total Electric Power Industry,Coal (Short Tons),1609192
2020,1,NJ,Total Electric Power Industry,Natural Gas (Mcf),1.74E+07
2020,1,NJ,Total Electric Power Industry,Other Gases (Billion Btu),104
2020,1,NJ,Total Electric Power Industry,Petroleum (Barrels),6733
2020,1,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),225648
2020,1,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),104
2020,1,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),2960
2020,1,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),151085
2020,1,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),26
2020,1,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),34592
2020,1,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2822135
2020,1,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),985
2020,1,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,1,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.41E+07
2020,1,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),2565
2020,1,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,1,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),100289
2020,1,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),197
2020,8,WI,Total Electric Power Industry,Coal (Short Tons),1436248
2020,1,NM,Total Electric Power Industry,Geothermal (Billion Btu),27
2020,1,NM,Total Electric Power Industry,Natural Gas (Mcf),8464443
2020,1,NM,Total Electric Power Industry,Petroleum (Barrels),86361
2020,1,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,1,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,1,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),45279
2020,1,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),26691
2020,1,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),27
2020,1,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2548946
2020,1,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),789503
2020,1,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5843527
2020,1,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),86361
2020,9,WI,Total Electric Power Industry,Coal (Short Tons),1132051
2020,1,NV,Total Electric Power Industry,Geothermal (Billion Btu),2995
2020,1,NV,Total Electric Power Industry,Natural Gas (Mcf),1.55E+07
2020,1,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,1,NV,Total Electric Power Industry,Petroleum (Barrels),1476
2020,1,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),165620
2020,1,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),315
2020,1,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),21696
2020,1,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1323394
2020,1,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,1,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,1,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),57971
2020,1,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),2680
2020,1,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),896
2020,1,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),88
2020,1,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),41873
2020,1,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.40E+07
2020,1,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),1388
2020,10,WI,Total Electric Power Industry,Coal (Short Tons),940378
2020,1,NY,Total Electric Power Industry,Natural Gas (Mcf),3.03E+07
2020,1,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,1,NY,Total Electric Power Industry,Petroleum (Barrels),44346
2020,1,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,1,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),366767
2020,1,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,1,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),753
2020,1,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,1,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),559654
2020,1,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1218
2020,1,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),6954834
2020,1,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),622
2020,1,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),10749
2020,1,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.55E+07
2020,1,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),27478
2020,1,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,1,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),6952885
2020,1,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),14275
2020,11,WI,Total Electric Power Industry,Coal (Short Tons),918631
2020,1,OH,Total Electric Power Industry,Natural Gas (Mcf),3.46E+07
2020,1,OH,Total Electric Power Industry,Other Gases (Billion Btu),328
2020,1,OH,Total Electric Power Industry,Petroleum (Barrels),149567
2020,1,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,1,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),128730
2020,1,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),58
2020,1,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),246
2020,1,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,1,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),90115
2020,1,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),11
2020,1,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2020,1,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),71109
2020,1,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),270
2020,1,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),1567490
2020,1,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2.92E+07
2020,1,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),146296
2020,1,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),218707
2020,1,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5102762
2020,1,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),3014
2020,12,WI,Total Electric Power Industry,Coal (Short Tons),1208280
2020,1,OK,Total Electric Power Industry,Natural Gas (Mcf),3.00E+07
2020,1,OK,Total Electric Power Industry,Petroleum (Barrels),3857
2020,1,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),5845
2020,1,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),319552
2020,1,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),32
2020,1,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,1,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,1,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.08E+07
2020,1,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),138096
2020,1,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.89E+07
2020,1,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),3825
2020,1,WA,Total Electric Power Industry,Coal (Short Tons),388175
2020,1,OR,Total Electric Power Industry,Geothermal (Billion Btu),115
2020,1,OR,Total Electric Power Industry,Natural Gas (Mcf),1.42E+07
2020,1,OR,Total Electric Power Industry,Petroleum (Barrels),566
2020,1,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),60052
2020,1,OR,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,1,OR,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),21382
2020,1,OR,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),11
2020,1,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),4240903
2020,1,OR,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),115
2020,1,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2829929
2020,1,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),208053
2020,1,OR,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),0
2020,1,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),7091515
2020,1,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),555
2020,2,WA,Total Electric Power Industry,Coal (Short Tons),246128
2020,1,PA,Total Electric Power Industry,Natural Gas (Mcf),6.97E+07
2020,1,PA,Total Electric Power Industry,Other Gases (Billion Btu),238
2020,1,PA,Total Electric Power Industry,Petroleum (Barrels),20527
2020,1,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),1203
2020,1,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),737541
2020,1,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),238
2020,1,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1046
2020,1,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,1,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),69167
2020,1,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),586
2020,1,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),284388
2020,1,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),3967651
2020,1,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,1,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),9951
2020,1,PA,"Electric Generators, Independent Power Producers",Coal (Short Tons),1164604
2020,1,PA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),6.50E+07
2020,1,PA,"Electric Generators, Independent Power Producers",Other Gases (Billion Btu),0
2020,1,PA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),8941
2020,1,PA,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,1,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),414
2020,1,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),3
2020,3,WA,Total Electric Power Industry,Coal (Short Tons),165053
2020,1,RI,Total Electric Power Industry,Natural Gas (Mcf),4628480
2020,1,RI,Total Electric Power Industry,Petroleum (Barrels),853
2020,1,RI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),132217
2020,1,RI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),65
2020,1,RI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),15444
2020,1,RI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),193
2020,1,RI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,1,RI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4480819
2020,1,RI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),595
